Date,Open,High,Low,Close,Adj Close,Volume,,12 EMA,26 EMA,MACD,Signal Line,,Close Change,Up,Down,Up 14 SMA,Down 14 SMA,RSI,,20 SMA,20 Std Dev,BB Upper,BB Lower,,OBV
24/10/2014,26.295,26.372499,26.1325,26.305,23.783096,188215600,,25.3714713,25.16579088,0.205680424,0.039217307,,0.0975,0.0975,0,0.200535571,0.100535643,66.60735464,,25.07225015,0.548844573,26.1699393,23.974561,,8247956000
27/10/2014,26.2125,26.370001,26.174999,26.2775,23.758228,136750800,,25.51086033,25.2481397,0.262720631,0.083917972,,-0.0275,0,0.0275,0.200535571,0.086964143,69.75157242,,25.13475015,0.608157337,26.35106482,23.91843548,,8111205200
28/10/2014,26.35,26.684999,26.3375,26.684999,24.126661,192243600,,25.69149705,25.35457372,0.336923327,0.134519043,,0.407499,0.407499,0,0.193035429,0.086964143,68.94133001,,25.2096251,0.695897647,26.60142039,23.81782981,,8303448800
29/10/2014,26.6625,26.842501,26.59,26.834999,24.26228,210751600,,25.86742043,25.46423485,0.403185572,0.188252349,,0.15,0.15,0,0.199821286,0.086964143,69.6762338,,25.31162505,0.772894471,26.85741399,23.76583611,,8514200400
30/10/2014,26.74,26.8375,26.475,26.745001,24.180908,162619200,,26.00243282,25.55910642,0.443326402,0.239267159,,-0.089998,0,0.089998,0.199821286,0.088214143,69.37385679,,25.4001251,0.828610954,27.05734701,23.74290319,,8351581200
31/10/2014,27.002501,27.01,26.8025,27,24.411461,178557200,,26.1559047,25.66583928,0.490065417,0.289426811,,0.254999,0.254999,0,0.2180355,0.071785429,75.23110946,,25.50487505,0.889576389,27.28402783,23.72572227,,8530138400
03/11/2014,27.055,27.575001,27.002501,27.35,24.727909,209130400,,26.33961167,25.79059192,0.549019741,0.341345397,,0.35,0.35,0,0.2430355,0.052856929,82.13643761,,25.627125,0.96365604,27.55443708,23.69981292,,8739268800
04/11/2014,27.34,27.372499,26.93,27.15,24.547081,166297600,,26.46428679,25.89128882,0.572997975,0.387675913,,-0.2,0,0.2,0.2430355,0.0455355,84.22034785,,25.75025,0.992615662,27.73548132,23.76501868,,8572971200
05/11/2014,27.275,27.325001,27.032499,27.215,24.605852,149743600,,26.57978113,25.9893415,0.590439634,0.428228657,,0.065,0.065,0,0.247678357,0.022678429,91.61166659,,25.85099995,1.033088201,27.91717635,23.78482355,,8722714800
06/11/2014,27.15,27.1975,26.950001,27.174999,24.676222,139874000,,26.67135311,26.07716798,0.594185132,0.461419952,,-0.040001,0,0.040001,0.222499857,0.025535643,89.70484352,,25.94699995,1.062046632,28.07109321,23.82290669,,8582840800
07/11/2014,27.1875,27.33,27.137501,27.252501,24.746599,134766000,,26.76076048,26.16422969,0.596530794,0.48844212,,0.077502,0.077502,0,0.190714214,0.025535643,88.19160244,,26.05049995,1.08315489,28.21680973,23.88419017,,8717606800
10/11/2014,27.254999,27.3325,27.1675,27.2075,24.705734,108782000,,26.82948964,26.24150897,0.587980669,0.50834983,,-0.045001,0,0.045001,0.142321429,0.02875,83.19415449,,26.16325,1.080353689,28.32395738,24.00254262,,8608824800
11/11/2014,27.174999,27.4375,27.1,27.424999,24.903233,109769200,,26.92110646,26.3291749,0.591931565,0.525066177,,0.217499,0.217499,0,0.148571429,0.02875,83.78650554,,26.30012495,1.057893173,28.4159113,24.1843386,,8718594000
12/11/2014,27.344999,27.8575,27.342501,27.8125,25.25511,187769600,,27.05824393,26.43905083,0.619193099,0.543891562,,0.387501,0.387501,0,0.143392857,0.02875,83.29875519,,26.47149995,1.0103204,28.49214075,24.45085915,,8906363600
13/11/2014,27.950001,28.362499,27.9,28.205,25.611517,238091600,,27.23466794,26.56986188,0.66480606,0.568074461,,0.3925,0.3925,0,0.164464286,0.02875,85.12014787,,26.6784999,0.915744283,28.50998847,24.84701133,,9144455200
14/11/2014,28.2875,28.547501,27.8025,28.545,25.92025,176254400,,27.43625749,26.71616841,0.720089081,0.598477385,,0.34,0.34,0,0.18875,0.026785714,87.57249379,,26.8848749,0.845329555,28.57553401,25.19421579,,9320709600
17/11/2014,28.567499,29.32,28.325001,28.497499,25.877115,186986800,,27.59952541,26.84811882,0.751406591,0.629063226,,-0.047501,0,0.047501,0.159642929,0.030178643,84.10157358,,27.0627498,0.789837753,28.64242531,25.48307429,,9133722800
18/11/2014,28.485001,28.922501,28.4725,28.8675,26.213097,176896000,,27.79459843,26.99770261,0.796895814,0.662629744,,0.370001,0.370001,0,0.175357286,0.030178643,85.31709611,,27.2252498,0.809849517,28.84494883,25.60555077,,9310618800
19/11/2014,28.860001,28.934999,28.450001,28.6675,26.031487,167476800,,27.92889098,27.12139131,0.807499668,0.691603729,,-0.2,0,0.2,0.175357286,0.038035929,82.17566163,,27.37124985,0.793320324,28.9578905,25.7846092,,9143142000
20/11/2014,28.727501,29.215,28.7125,29.077499,26.403788,173582000,,28.1055999,27.26628817,0.839311729,0.721145329,,0.409999,0.409999,0,0.186428714,0.038035929,83.0548241,,27.5147498,0.82862146,29.17199272,25.85750688,,9316724000
21/11/2014,29.377501,29.3925,29.0075,29.1175,26.440109,228717200,,28.26127684,27.40341498,0.857861865,0.748488636,,0.040001,0.040001,0,0.164285929,0.038035929,81.20028695,,27.6553748,0.849766918,29.35490864,25.95584096,,9545441200
24/11/2014,29.2125,29.692499,29.155001,29.657499,26.930452,189803200,,28.47608025,27.57038416,0.905696087,0.779930126,,0.539999,0.539999,0,0.202857286,0.023750214,89.5192285,,27.82437475,0.893890904,29.61215656,26.03659294,,9735244400
25/11/2014,29.7675,29.9375,29.362499,29.4,26.696634,275361600,,28.61822175,27.70591126,0.912310488,0.806406199,,-0.257499,0,0.257499,0.198214429,0.042143,82.46652901,,27.9601248,0.916424445,29.79297369,26.12727591,,9459882800
26/11/2014,29.485001,29.775,29.4575,29.75,27.014446,163073200,,28.79234148,27.85732524,0.935016238,0.832128206,,0.35,0.35,0,0.223214429,0.039285786,85.03399861,,28.10587485,0.956806117,30.01948708,26.19226262,,9622956000
28/11/2014,29.817499,29.85,29.512501,29.7325,26.998556,99257600,,28.93698125,27.99622708,0.940754176,0.8538534,,-0.0175,0,0.0175,0.217678571,0.040535786,84.30149812,,28.2552498,0.965847636,30.18694507,26.32355453,,9523698400
01/12/2014,29.702499,29.8125,27.817499,28.7675,26.122288,335256000,,28.91090721,28.0533584,0.85754881,0.854592482,,-0.965,0,0.965,0.217678571,0.10625,67.19955899,,28.3436248,0.927032322,30.19768944,26.48956016,,9188442400
02/12/2014,28.375,28.9375,28.1875,28.657499,26.022408,237395600,,28.87192133,28.09810956,0.773811776,0.838436341,,-0.110001,0,0.110001,0.202142929,0.114107214,63.91868372,,28.40899975,0.900375689,30.20975113,26.60824837,,8951046800
03/12/2014,28.9375,29.0875,28.7775,28.9825,26.317518,172253600,,28.88893344,28.16361996,0.725313475,0.815811768,,0.325001,0.325001,0,0.197678643,0.114107214,63.40205571,,28.50062475,0.859925781,30.22047631,26.78077319,,9123300400
04/12/2014,28.942499,29.299999,28.8225,28.872499,26.21764,168178000,,28.88640506,28.21612952,0.670275542,0.786704523,,-0.110001,0,0.110001,0.169642929,0.121964429,58.17511953,,28.5834997,0.810479527,30.20445875,26.96254065,,8955122400
05/12/2014,28.997499,29.02,28.66,28.75,26.1064,153275600,,28.86541967,28.25567548,0.609744186,0.751312455,,-0.122499,0,0.122499,0.145357214,0.130714357,52.6520038,,28.66224975,0.743550873,30.1493515,27.175148,,8801846800
08/12/2014,28.525,28.6625,27.905001,28.1,25.516169,230659600,,28.7476628,28.24414396,0.503518831,0.70175373,,-0.65,0,0.65,0.145357214,0.17375,45.55121532,,28.7046247,0.683746244,30.07211719,27.33713221,,8571187200
09/12/2014,27.547501,28.575001,27.3375,28.530001,25.906631,240832000,,28.71417637,28.26531856,0.448857806,0.651174545,,0.430001,0.430001,0,0.149642929,0.17375,46.27278934,,28.77074975,0.593794541,29.95833883,27.58316067,,8812019200
10/12/2014,28.602501,28.7125,27.885,27.987499,25.414015,178261200,,28.60237985,28.24473933,0.357640515,0.592467739,,-0.542502,0,0.542502,0.149642929,0.198214429,43.01847453,,28.79887475,0.540298782,29.87947231,27.71827719,,8633758000
11/12/2014,28.065001,28.450001,27.834999,27.905001,25.339096,165606800,,28.49509079,28.21957353,0.275517264,0.529077644,,-0.082498,0,0.082498,0.120357286,0.204107143,37.09413887,,28.8034998,0.532170217,29.86784023,27.73915937,,8468151200
12/12/2014,27.615,27.967501,27.395,27.432501,24.910049,224112400,,28.33161544,28.16127186,0.170343579,0.457330831,,-0.4725,0,0.4725,0.117500071,0.237857143,33.06534009,,28.76487485,0.59815135,29.96117755,27.56857215,,8244038800
15/12/2014,27.674999,27.9,26.5875,27.057501,24.569529,268872400,,28.13559784,28.07951106,0.056086778,0.377082021,,-0.375,0,0.375,0.078928714,0.264642857,22.973005,,28.6904999,0.70398326,30.09846642,27.28253338,,7975166400
16/12/2014,26.592501,27.540001,26.565001,26.6875,24.233551,243162800,,27.91281355,27.97639913,-0.063585574,0.288948502,,-0.370001,0,0.370001,0.078928714,0.272678714,22.44796551,,28.59999995,0.828335773,30.2566715,26.9433284,,7732003600
17/12/2014,26.780001,27.459999,26.705,27.352501,24.837404,213647200,,27.82661162,27.93018445,-0.10357283,0.210444235,,0.665001,0.665001,0,0.101428786,0.272678714,27.11220323,,28.52425,0.868698432,30.26164686,26.78685314,,7945650800
18/12/2014,27.967501,28.1625,27.665001,28.1625,25.572922,236024800,,27.87828676,27.94739301,-0.069106254,0.154534138,,0.809999,0.809999,0,0.159285857,0.271428714,36.98176651,,28.499,0.871502454,30.24200491,26.75599509,,8181675600
19/12/2014,28.065001,28.309999,27.915001,27.945,25.375418,353719200,,27.88855033,27.94721575,-0.058665418,0.111894226,,-0.2175,0,0.2175,0.159285857,0.218035857,42.21486628,,28.44237505,0.868862986,30.18010102,26.70464908,,7827956400
22/12/2014,28.040001,28.372499,27.9925,28.235001,25.638754,180670000,,27.94185044,27.96853318,-0.026682741,0.084178833,,0.290001,0.290001,0,0.180000214,0.210178643,46.13274425,,28.3982501,0.855766552,30.1097832,26.686717,,8008626400
23/12/2014,28.307501,28.3325,28.115,28.135,25.547955,104113600,,27.97156575,27.98086405,-0.009298299,0.065483407,,-0.100001,0,0.100001,0.156785857,0.217321571,41.90931405,,28.32212515,0.806672811,29.93547077,26.70877953,,7904512800
24/12/2014,28.145,28.1775,28.002501,28.002501,25.427635,57918400,,27.97632502,27.98246679,-0.006141767,0.051158372,,-0.132499,0,0.132499,0.156785857,0.218928571,41.73006018,,28.2522502,0.769971289,29.79219278,26.71230762,,7846594400
26/12/2014,28.025,28.629999,28.002501,28.497499,25.877115,134884000,,28.05650563,28.02061732,0.035888311,0.04810436,,0.494998,0.494998,0,0.192142857,0.210178643,47.75853568,,28.18962515,0.692660462,29.57494607,26.80430423,,7981478400
29/12/2014,28.4475,28.692499,28.424999,28.477501,25.858952,110395600,,28.12127415,28.05446056,0.066813593,0.051846206,,-0.019998,0,0.019998,0.192142857,0.1651785,53.77312419,,28.1268752,0.600800669,29.32847654,26.92527386,,7871082800
30/12/2014,28.41,28.48,28.0275,28.129999,25.543413,119526000,,28.12261644,28.060056,0.062560437,0.053989053,,-0.347502,0,0.347502,0.1614285,0.190000071,45.93493902,,28.09500015,0.5826027,29.26020555,26.92979475,,7751556800
31/12/2014,28.205,28.282499,27.5525,27.594999,25.057606,165613600,,28.04144452,28.02560733,0.015837191,0.04635868,,-0.535,0,0.535,0.1614285,0.189464214,46.00508743,,28.04187515,0.577307068,29.19648929,26.88726101,,7585943200
02/01/2015,27.8475,27.860001,26.8375,27.3325,24.819241,212818400,,27.93237613,27.97426605,-0.041889913,0.028708961,,-0.262499,0,0.262499,0.1614285,0.202321429,44.37897779,,27.95937515,0.554435839,29.06824683,26.85050347,,7373124800
05/01/2015,27.0725,27.1625,26.352501,26.5625,24.120045,257142000,,27.72162596,27.86969079,-0.148064825,-0.006645796,,-0.77,0,0.77,0.1614285,0.223571429,41.9294883,,27.8438752,0.5915506,29.0269764,26.660774,,7115982800
06/01/2015,26.635,26.8575,26.157499,26.565001,24.12232,263188400,,27.54368366,27.7730471,-0.229363439,-0.051189324,,0.002501,0.002501,0,0.161607143,0.196785714,45.09217738,,27.73462525,0.615401832,28.96542891,26.50382159,,7379171200
07/01/2015,26.799999,27.049999,26.674999,26.9375,24.460564,160423600,,27.45042463,27.71115472,-0.260730086,-0.093097477,,0.372499,0.372499,0,0.188214214,0.170357071,52.49004083,,27.67650025,0.63280044,28.94210113,26.41089937,,7539594800
08/01/2015,27.307501,28.0375,27.174999,27.9725,25.400398,237458000,,27.53074392,27.73051363,-0.199769708,-0.114431923,,1.035,1.035,0,0.214642714,0.170357071,55.75138539,,27.6486252,0.60631427,28.86125374,26.43599666,,7777052800
09/01/2015,28.1675,28.3125,27.5525,28.002501,25.427635,214798000,,27.60332193,27.75066084,-0.147338909,-0.12101332,,0.030001,0.030001,0,0.158928571,0.170357071,48.26465255,,27.6493753,0.606742172,28.86285964,26.43589096,,7991850800
12/01/2015,28.15,28.157499,27.200001,27.3125,24.801083,198603200,,27.5585801,27.71820448,-0.159624386,-0.128735533,,-0.690001,0,0.690001,0.158928571,0.204107143,43.77766847,,27.61975025,0.608001187,28.83575262,26.40374788,,7793247600
13/01/2015,27.8575,28.200001,27.227501,27.555,25.021282,268367600,,27.55802931,27.70611526,-0.148085949,-0.132605617,,0.2425,0.2425,0,0.155535643,0.204107143,43.24725784,,27.6258752,0.606699632,28.83927446,26.41247594,,8061615200
14/01/2015,27.26,27.622499,27.125,27.450001,24.925943,195826400,,27.54140957,27.68714384,-0.145734263,-0.135231346,,-0.104999,0,0.104999,0.155535643,0.204464143,43.20437095,,27.6455002,0.594216651,28.8339335,26.4570669,,7865788800
15/01/2015,27.5,27.514999,26.665001,26.705,24.249435,240056000,,27.41273118,27.61439244,-0.201661263,-0.148517329,,-0.745001,0,0.745001,0.155535643,0.248214286,38.52276666,,27.6463752,0.592816561,28.83200832,26.46074208,,7625732800
16/01/2015,26.7575,26.895,26.299999,26.497499,24.061016,314053200,,27.27192623,27.53165959,-0.259733366,-0.170760537,,-0.207501,0,0.207501,0.120178643,0.263035786,31.36067796,,27.6036251,0.641312426,28.88624995,26.32100025,,7311679600
20/01/2015,26.959999,27.2425,26.625,27.18,24.680767,199599600,,27.25778373,27.50561073,-0.247827004,-0.18617383,,0.682501,0.682501,0,0.168928714,0.261607357,39.23683182,,27.5545001,0.634211491,28.82292308,26.28607712,,7511279200
21/01/2015,27.237499,27.764999,27.067499,27.387501,24.869184,194303600,,27.27774023,27.49686187,-0.219121632,-0.192763391,,0.207501,0.207501,0,0.183750214,0.236785786,43.69428879,,27.52662515,0.628662969,28.78395109,26.26929921,,7705582800
22/01/2015,27.565001,28.1175,27.43,28.1,25.516169,215185600,,27.40424174,27.54153876,-0.137297028,-0.181670118,,0.712499,0.712499,0,0.234643,0.1985715,54.16323784,,27.5198751,0.621707073,28.76328925,26.27646095,,7920768400
23/01/2015,28.075001,28.4375,27.8825,28.245001,25.647839,185859200,,27.53358931,27.59364708,-0.060057763,-0.157347647,,0.145001,0.145001,0,0.245000214,0.179821571,57.67129242,,27.52537515,0.627583365,28.78054188,26.27020842,,8106627600
26/01/2015,28.434999,28.59,28.200001,28.275,25.675077,222460000,,27.6476525,27.64411766,0.003534833,-0.125171151,,0.029999,0.029999,0,0.247143,0.124821571,66.44261819,,27.5390001,0.640616623,28.82023335,26.25776685,,8329087600
27/01/2015,28.105,28.120001,27.2575,27.285,24.776114,382274800,,27.59185981,27.61751636,-0.025656551,-0.105268231,,-0.99,0,0.99,0.246964357,0.195535857,55.81112713,,27.47837515,0.603327497,28.68503014,26.27172016,,7946812800
28/01/2015,29.407499,29.530001,28.827499,28.827499,26.176777,585908400,,27.78195814,27.7071447,0.074813443,-0.069251896,,1.542499,1.542499,0,0.330535786,0.195535857,62.83094521,,27.49587505,0.636232628,28.76834031,26.22340979,,8532721200
29/01/2015,29.08,29.797501,28.889999,29.725,26.991747,337745600,,28.08088766,27.85661546,0.224272196,-0.010547078,,0.897501,0.897501,0,0.320714429,0.195535857,62.12382587,,27.5756251,0.791691941,29.15900898,25.99224122,,8870466800
30/01/2015,29.6,30,29.2125,29.290001,26.59675,334982000,,28.2669051,27.96279217,0.304112927,0.052384923,,-0.434999,0,0.434999,0.3185715,0.226607214,58.43432468,,27.6603752,0.87551643,29.41140806,25.90934234,,8535484800
02/02/2015,29.512501,29.7925,29.02,29.657499,26.930452,250956400,,28.48084262,28.08832601,0.392516611,0.120411261,,0.367498,0.367498,0,0.344821357,0.177321429,66.03966704,,27.77662515,0.973172664,29.72297048,25.83027982,,8786441200
03/02/2015,29.625,29.772499,29.4025,29.6625,26.934996,207662800,,28.66263606,28.20493149,0.457704574,0.187869923,,0.005001,0.005001,0,0.327857143,0.177321429,64.89925769,,27.93162515,1.013489634,29.95860442,25.90464588,,8994104000
04/02/2015,29.625,30.127501,29.577499,29.889999,27.141579,280598800,,28.85146113,28.32975131,0.521709825,0.254637904,,0.227499,0.227499,0,0.344107071,0.1698215,66.9562057,,28.09787505,1.047807491,30.19349003,26.00226007,,9274702800
05/02/2015,30.004999,30.057501,29.8125,29.985001,27.335304,168984800,,29.02585188,28.45236239,0.573489486,0.31840822,,0.095002,0.095002,0,0.350892929,0.116607143,75.05729946,,28.2502501,1.088770447,30.42779099,26.07270921,,9443687600
06/02/2015,30.004999,30.0625,29.612499,29.7325,27.105112,174826400,,29.13456697,28.5471874,0.587379573,0.372202491,,-0.252501,0,0.252501,0.350892929,0.119821429,74.54476866,,28.3382501,1.132992969,30.60423604,26.07226416,,9268861200
09/02/2015,29.637501,29.959999,29.6075,29.93,27.28516,155559200,,29.25694129,28.64961796,0.607323322,0.419226657,,0.1975,0.1975,0,0.31625,0.119821429,72.52252252,,28.43462505,1.181284027,30.7971931,26.072057,,9424420400
10/02/2015,30.0425,30.5375,30.040001,30.504999,27.809347,248034000,,29.44895017,28.7870536,0.661896569,0.467760639,,0.574999,0.574999,0,0.342499857,0.119821429,74.08264939,,28.59425,1.233416398,31.0610828,26.1274172,,9672454400
11/02/2015,30.692499,31.23,30.625,31.219999,28.461166,294247200,,29.72141922,28.96727177,0.754147442,0.525038,,0.715,0.715,0,0.3426785,0.119821429,74.09266009,,28.77749995,1.33358964,31.44467923,26.11032067,,9966701600
12/02/2015,31.514999,31.870001,31.3925,31.615,28.821255,297898000,,30.01273934,29.16339979,0.849339546,0.589898309,,0.395001,0.395001,0,0.360535643,0.119821429,75.05575837,,28.9857499,1.431625279,31.84900046,26.12249934,,10264599600
13/02/2015,31.82,31.82,31.4125,31.77,28.962564,217088800,,30.28308713,29.35648129,0.926605843,0.657239816,,0.155,0.155,0,0.369464286,0.119821429,75.51094891,,29.2389999,1.453591003,32.14618191,26.33181789,,10481688400
17/02/2015,31.872499,32.220001,31.73,31.9575,29.133495,252609600,,30.54068911,29.54914934,0.99153977,0.724099807,,0.1875,0.1875,0,0.382857143,0.049107143,88.63166598,,29.51199995,1.425523959,32.36304787,26.66095203,,10734298000
18/02/2015,31.907499,32.195,31.862499,32.18,29.336334,179566800,,30.79289079,29.74402717,1.048863619,0.789052569,,0.2225,0.2225,0,0.2885715,0.049107143,85.45743301,,29.76199995,1.433045213,32.62809038,26.89590952,,10913864800
19/02/2015,32.119999,32.2575,32.0825,32.112499,29.274794,149449600,,30.99590743,29.91946953,1.076437909,0.846529637,,-0.067501,0,0.067501,0.224464286,0.053928643,80.62858739,,29.99824985,1.411429982,32.82110981,27.17538989,,10764415200
20/02/2015,32.154999,32.375,32.012501,32.375,29.514103,195793600,,31.20807552,30.10136067,1.10671485,0.89856668,,0.262501,0.262501,0,0.243214357,0.022857286,91.4093492,,30.21199985,1.431336777,33.0746734,27.3493263,,10960208800
23/02/2015,32.505001,33.25,32.415001,33.25,30.311783,283896400,,31.52221775,30.33459321,1.187624535,0.956378251,,0.875,0.875,0,0.2794645,0.022857286,92.43941826,,30.4622498,1.501372024,33.46499385,27.45950575,,11244105200
24/02/2015,33.235001,33.400002,32.7925,33.0425,30.122614,276912400,,31.75610733,30.5351789,1.220928424,1.009288285,,-0.2075,0,0.2075,0.279107286,0.037678714,88.10594083,,30.7006248,1.513597299,33.7278194,27.6734302,,10967192800
25/02/2015,32.889999,32.900002,32.037498,32.197498,29.352283,298846800,,31.82401358,30.65831365,1.165699933,1.040570615,,-0.845002,0,0.845002,0.262857357,0.098036,72.83518855,,30.9462497,1.326405678,33.59906106,28.29343834,,10668346000
26/02/2015,32.197498,32.717499,31.6525,32.605,29.72378,365150000,,31.94416534,30.80251264,1.141652701,1.060787032,,0.407502,0.407502,0,0.285178786,0.098036,74.41747979,,31.13512475,1.279373143,33.69387104,28.57637846,,11033496000
27/02/2015,32.5,32.642502,32.060001,32.115002,29.277081,248059200,,31.9704479,30.89973407,1.07071383,1.062772392,,-0.489998,0,0.489998,0.285178786,0.115000071,71.26283176,,31.25462485,1.253435577,33.761496,28.7477537,,10785436800
02/03/2015,32.3125,32.57,32.075001,32.272499,29.420658,192386800,,32.0169173,31.00142036,1.015496938,1.053317301,,0.157497,0.157497,0,0.282321429,0.115000071,71.056167,,31.40374975,1.186456302,33.77666235,29.03083715,,10977823600
03/03/2015,32.240002,32.380001,32.022499,32.34,29.482199,151265200,,32.06662233,31.10057441,0.966047922,1.035863425,,0.067501,0.067501,0,0.246071571,0.115000071,68.15034531,,31.5378748,1.131833764,33.80154233,29.27420727,,11129088800
04/03/2015,32.275002,32.389999,32.080002,32.134998,29.295307,126665200,,32.07714167,31.17719838,0.899943286,1.008679397,,-0.205002,0,0.205002,0.195000143,0.129643071,60.06598453,,31.6614997,1.052492673,33.76648505,29.55651435,,11002423600
05/03/2015,32.145,32.1875,31.440001,31.602501,28.809868,226068400,,32.00412003,31.20870228,0.795417747,0.966027067,,-0.532497,0,0.532497,0.166785786,0.167678571,49.866535,,31.7471248,0.97142806,33.68998092,29.80426868,,10776355200
06/03/2015,32.099998,32.342499,31.565001,31.65,28.85317,291368400,,31.94964002,31.241391,0.708249023,0.914471458,,0.047499,0.047499,0,0.159107143,0.167678571,48.68852459,,31.83037475,0.884284778,33.59894431,30.06180519,,11067723600
09/03/2015,31.99,32.392502,31.264999,31.785,28.976242,354114000,,31.92431079,31.28165833,0.642652455,0.860107658,,0.135,0.135,0,0.155357143,0.167678571,48.09286899,,31.93299975,0.74261477,33.41822929,30.44777021,,11421837600
10/03/2015,31.602501,31.805,30.950001,31.127501,28.376841,275426400,,31.80172467,31.27023927,0.531485396,0.794383205,,-0.657499,0,0.657499,0.139464286,0.214642786,39.38477849,,31.9928748,0.616224543,33.22532389,30.76042571,,11146411200
11/03/2015,31.1875,31.192499,30.5275,30.559999,27.859491,275756000,,31.61068995,31.21762888,0.393061068,0.714118778,,-0.567502,0,0.567502,0.139464286,0.250357143,35.77645442,,31.9956248,0.60966635,33.2149575,30.7762921,,10870655200
12/03/2015,30.577499,31.225,30.407499,31.112499,28.363159,193450800,,31.53404519,31.20984148,0.324203706,0.636135763,,0.5525,0.5525,0,0.1601785,0.250357143,39.01695329,,31.9902498,0.616911628,33.22407306,30.75642654,,11064106000
13/03/2015,31.1,31.35,30.645,30.897499,28.167162,207309200,,31.436115,31.186705,0.249410003,0.558790611,,-0.215,0,0.215,0.0976785,0.265714286,26.87959251,,31.95437475,0.657234763,33.26884428,30.63990522,,10856796800
16/03/2015,30.969999,31.237499,30.717501,31.237499,28.477116,143497200,,31.4055587,31.19046752,0.215091176,0.490050724,,0.34,0.34,0,0.121964214,0.250892857,32.71071508,,31.9277497,0.674718074,33.27718585,30.57831355,,11000294000
17/03/2015,31.475,31.83,31.4125,31.76,28.953447,204092400,,31.46008813,31.23265511,0.227433016,0.437527183,,0.522501,0.522501,0,0.159285714,0.190535571,45.53345402,,31.9178747,0.675655021,33.26918474,30.56656466,,11204386400
18/03/2015,31.75,32.290001,31.592501,32.1175,29.279362,261083600,,31.56122842,31.29819918,0.263029239,0.402627594,,0.3575,0.3575,0,0.155714143,0.190535571,44.97163071,,31.9147497,0.674579107,33.26390791,30.56559149,,11465470000
19/03/2015,32.1875,32.3125,31.85,31.875,29.058285,183238000,,31.60950097,31.34092516,0.268575803,0.375817236,,-0.2425,0,0.2425,0.155714143,0.172857143,47.39128147,,31.90287475,0.673082253,33.24903926,30.55671024,,11282232000
20/03/2015,32.0625,32.099998,31.290001,31.475,28.693634,274780400,,31.58880851,31.35085663,0.237951877,0.348244164,,-0.4,0,0.4,0.144464357,0.201428571,41.76562896,,31.85787475,0.670092119,33.19805899,30.51769051,,11007451600
23/03/2015,31.780001,31.9625,31.629999,31.8025,28.992193,150838800,,31.62168412,31.3843117,0.237372427,0.326069817,,0.3275,0.3275,0,0.163035714,0.201428571,44.73297403,,31.78549975,0.589099303,32.96369836,30.60730114,,11158290400
24/03/2015,31.807501,32.009998,31.639999,31.672501,28.87368,131369200,,31.62950211,31.40565905,0.223843052,0.305624464,,-0.129999,0,0.129999,0.163035714,0.196071214,45.40032545,,31.7169998,0.513791495,32.74458279,30.68941681,,11026921200
25/03/2015,31.635,31.705,30.844999,30.844999,28.119303,206620800,,31.50880932,31.36412868,0.144680641,0.273435699,,-0.827502,0,0.827502,0.163035714,0.217143,42.88396698,,31.64937485,0.53468113,32.71873711,30.58001259,,10820300400
26/03/2015,30.690001,31.219999,30.65,31.059999,28.315313,190291600,,31.43976158,31.34160055,0.098161024,0.238380764,,0.215,0.215,0,0.175000071,0.217143,44.62658764,,31.5721248,0.501620936,32.57536667,30.56888293,,11010592000
27/03/2015,31.1425,31.174999,30.727501,30.8125,28.089678,158184800,,31.3432598,31.30240792,0.040851876,0.198874987,,-0.247499,0,0.247499,0.165357214,0.2348215,41.32084201,,31.5069997,0.511368746,32.52973719,30.48426221,,10852407200
30/03/2015,31.012501,31.6,31,31.592501,28.800749,188398800,,31.3816046,31.3238963,0.0577083,0.170641649,,0.780001,0.780001,0,0.221071571,0.187857286,54.06113253,,31.4729998,0.481048922,32.43509764,30.51090196,,11040806000
31/03/2015,31.522499,31.622499,31.09,31.1075,28.358606,168362400,,31.33943466,31.30786694,0.031567718,0.142826863,,-0.485001,0,0.485001,0.221071571,0.181964357,54.85157917,,31.4113748,0.443514896,32.29840459,30.52434501,,10872443600
01/04/2015,31.205,31.280001,30.775,31.0625,28.317581,162485600,,31.29682933,31.28969161,0.007137715,0.115689033,,-0.045,0,0.045,0.181607286,0.185178643,49.5131551,,31.3577499,0.416814092,32.19137808,30.52412172,,10709958000
02/04/2015,31.2575,31.389999,31.047501,31.33,28.561445,128880400,,31.30193251,31.29267742,0.009255088,0.094402244,,0.2675,0.2675,0,0.200714429,0.1698215,54.16868193,,31.34412485,0.413027473,32.1701798,30.5180699,,10838838400
06/04/2015,31.1175,31.877501,31.0825,31.8375,29.024101,148776000,,31.38432751,31.33303465,0.051292859,0.085780367,,0.5075,0.5075,0,0.212678714,0.1698215,55.60224709,,31.35349985,0.421896639,32.19729313,30.50970657,,10987614400
07/04/2015,31.91,32.029999,31.495001,31.502501,28.718702,140049200,,31.40250804,31.34558771,0.056920333,0.080008361,,-0.334999,0,0.334999,0.175357214,0.19375,47.50847653,,31.3393749,0.411822423,32.16301975,30.51573005,,10847565200
08/04/2015,31.4625,31.6,31.2425,31.4,28.625265,149316800,,31.40212219,31.34961825,0.052503941,0.074507477,,-0.102501,0,0.102501,0.1498215,0.2010715,42.69720399,,31.35299985,0.409085946,32.17117174,30.53482796,,10698248400
